Date,High,Low,Open,Close,Volume,Return
2021-09-08,143.41,136.22,143.37,137.97,32793.71,-3.8067349926793614
2021-09-09,140.25,134.92,140.0,137.01,26485.48,-0.695803435529474
2021-09-10,141.34,136.49,137.65,139.5,24412.52,1.817385592292542
2021-09-13,141.4,134.0,138.22,134.67,28762.48,-3.4623655913978535
2021-09-14,139.9,133.5,139.62,134.18,30402.27,-0.3638523798915716
2021-09-15,132.9,126.48,132.9,128.3,58117.72,-4.382173200178863
2021-09-16,128.3,123.4,127.5,124.52,54827.4,-2.9462197973499693
2021-09-17,134.56,122.7,124.0,134.15,53318.51,7.7336973980083545
2021-09-22,134.56,128.0,130.39,133.07,23938.59,-0.8050689526649335
2021-09-23,136.02,130.0,132.6,130.13,38204.71,-2.209363492898475
2021-09-24,133.13,128.91,130.13,130.71,43684.25,0.4457081380158323
2021-09-27,142.89,131.69,132.99,138.44,65724.68,5.913855099074272
2021-09-28,139.16,132.16,139.16,134.28,51028.16,-3.0049118751805826
2021-09-29,135.34,129.32,135.34,131.0,31254.36,-2.442657134346138
2021-09-30,132.68,126.17,130.09,131.23,32593.34,0.17557251908395521
2021-10-08,137.3,128.0,133.64,136.3,46798.05,3.8634458584165365
2021-10-11,144.88,133.7,135.62,134.0,45624.1,-1.6874541452677971
2021-10-12,136.5,131.7,134.95,133.67,25130.84,-0.24626865671643072
2021-10-13,139.69,131.95,134.6,137.5,27335.75,2.865265205356482
2021-10-14,145.0,136.07,137.98,141.35,37188.03,2.8000000000000025
2021-10-15,143.4,136.0,140.01,137.83,32984.38,-2.490272373540847
2021-10-18,137.92,131.39,137.83,132.52,37003.93,-3.852572008996591
2021-10-19,132.9,127.88,130.88,129.17,31421.25,-2.5279203139149
2021-10-20,131.29,125.28,129.98,126.96,25380.38,-1.7109235890686691
2021-10-21,128.15,123.98,127.21,124.91,25196.97,-1.6146817895400067
2021-10-22,129.6,122.85,125.5,128.38,40228.51,2.7780001601152904
2021-10-25,136.25,126.5,128.0,135.87,49320.55,5.834242093784092
2021-10-26,147.48,136.28,138.0,142.28,70582.8,4.717744903216303
2021-10-27,142.0,135.35,142.0,135.8,30076.8,-4.554399775091367
2021-10-28,138.9,133.2,138.45,136.77,38481.92,0.7142857142857117
2021-10-29,150.45,150.45,150.45,150.45,15387.23,10.002193463478815
2021-11-01,165.5,153.66,154.46,158.1,125292.89,5.084745762711873
2021-11-02,169.98,161.25,161.25,162.61,91632.46,2.85262492093612
2021-11-03,167.69,160.11,163.35,161.0,41984.99,-0.9900990099010021
2021-11-04,165.84,157.65,162.78,162.44,49353.71,0.8944099378882076
2021-11-05,164.01,159.0,162.84,159.21,27504.86,-1.9884264959369569
2021-11-08,160.98,155.44,158.4,157.04,19205.46,-1.3629797123296372
2021-11-09,159.99,150.86,156.0,154.19,37511.68,-1.8148242485990784
2021-11-10,155.05,150.3,154.58,152.0,34234.08,-1.4203255723458041
2021-11-11,153.82,148.85,151.48,152.0,26416.89,0.0
2021-11-12,156.18,150.05,152.0,154.89,33666.67,1.9013157894736787
2021-11-15,163.79,154.0,155.0,159.9,43770.13,3.2345535541352
2021-11-16,163.95,156.06,159.88,163.1,27603.16,2.001250781738584
2021-11-17,164.09,159.11,163.1,163.0,19765.29,-0.06131207847945852
2021-11-18,163.49,160.01,161.46,161.5,18663.15,-0.9202453987730008
2021-11-19,164.64,159.8,160.69,164.0,19477.22,1.5479876160990669
2021-11-22,163.49,151.58,161.57,155.33,59683.26,-5.286585365853647
2021-11-23,157.4,147.01,155.05,152.35,64391.45,-1.9184961050666471
2021-11-24,157.1,151.15,153.0,152.97,32286.3,0.40695766327536465
2021-11-25,155.61,149.0,155.0,152.07,27687.35,-0.5883506569915653
2021-11-26,153.9,147.65,153.9,149.55,23457.09,-1.6571315841388712
2021-11-29,150.5,144.51,147.92,145.59,32452.3,-2.6479438314944925
2021-11-30,146.89,144.11,146.0,144.59,26467.29,-0.6868603612885549
2021-12-01,151.38,143.43,146.5,148.92,39533.79,2.994674597136715
2021-12-02,152.0,146.2,149.0,147.22,31065.92,-1.1415525114155223
2021-12-03,151.5,145.88,146.52,150.5,29754.94,2.227958157858989
2021-12-06,153.0,147.2,150.55,150.38,30161.56,-0.07973421926910085
2021-12-07,158.5,150.01,150.5,154.39,42580.28,2.666578002393938
2021-12-08,159.22,152.37,155.0,157.91,30085.4,2.2799404106483623
2021-12-09,171.3,156.2,157.91,164.85,59661.37,4.394908492179095
2021-12-10,166.5,159.6,163.01,162.88,29991.39,-1.1950257810130371
2021-12-13,164.9,159.01,162.79,159.25,35693.92,-2.228634577603139
2021-12-14,162.48,157.6,157.77,160.31,24682.11,0.6656200941915325
2021-12-15,161.55,155.69,159.71,156.8,22297.9,-2.1895078285821157
2021-12-16,161.71,155.8,157.0,156.8,29302.67,0.0
2021-12-17,157.26,153.0,156.8,154.04,12038.14,-1.7602040816326658
2021-12-20,155.5,149.1,154.1,150.37,22836.7,-2.3824980524538963
2021-12-21,154.15,150.0,153.73,154.02,20224.43,2.4273458801622683
2021-12-22,160.0,152.0,153.0,157.72,23743.36,2.402285417478245
2021-12-23,158.9,153.21,158.0,156.46,25108.3,-0.7988840984022305
2021-12-24,160.89,155.34,156.0,157.06,18600.0,0.38348459670203283
2021-12-27,157.85,152.57,155.3,153.11,17139.99,-2.5149624347383104
2021-12-28,161.0,152.37,153.11,158.82,30267.98,3.729344915420274
2021-12-29,160.99,156.72,158.0,158.4,29349.79,-0.26445032111823696
2021-12-30,158.88,155.0,157.3,156.0,21875.01,-1.5151515151515138
2021-12-31,155.98,146.54,155.43,151.32,47441.2,-3.0000000000000027
2022-01-04,150.7,143.97,150.7,144.6,54137.97,-4.4409199048374255
2022-01-05,145.98,140.01,145.98,140.48,38237.58,-2.8492392807745515
2022-01-06,142.89,137.6,142.51,138.35,32455.24,-1.5162300683371321
2022-01-07,138.7,130.43,137.36,131.5,63195.2,-4.951210697506325
2022-01-10,131.2,126.15,130.1,131.0,56002.01,-0.38022813688213253
2022-01-11,131.59,125.82,131.48,126.38,33056.55,-3.5267175572519127
2022-01-12,130.5,125.6,126.32,129.5,33881.41,2.4687450545972434
2022-01-13,131.55,128.2,129.5,129.1,35425.78,-0.3088803088803105
2022-01-14,129.44,126.62,128.43,127.0,25859.63,-1.6266460108443015
2022-01-17,128.68,124.75,126.04,128.45,26162.76,1.1417322834645471
2022-01-18,134.37,126.1,128.5,130.82,29794.67,1.8450759050214094
2022-01-19,130.6,125.53,130.5,127.5,29369.34,-2.537838251031943
2022-01-20,133.66,126.54,127.49,133.12,47856.58,4.407843137254908
2022-01-21,138.1,130.19,132.31,135.22,46389.92,1.5775240384615419
2022-01-24,138.83,134.83,135.98,137.37,29192.48,1.590001479071157
2022-01-25,138.3,133.4,137.09,134.5,22570.99,-2.089248016306333
2022-01-26,139.4,132.68,133.32,138.4,24822.92,2.899628252788111
2022-01-27,142.36,134.92,140.0,135.4,27639.84,-2.1676300578034713
2022-01-28,136.88,131.5,134.0,133.4,19996.52,-1.477104874446089
2022-02-07,143.77,129.19,138.6,132.07,50673.69,-0.9970014992503828
2022-02-08,134.9,126.05,134.04,129.08,35587.11,-2.2639509351101594
2022-02-09,138.33,128.4,129.0,137.53,42677.97,6.546327858692269
2022-02-10,141.5,135.91,138.17,138.58,32804.06,0.7634697884098207
2022-02-11,139.0,133.33,138.58,133.5,37050.98,-3.6657526338577107
2022-02-14,141.15,132.78,133.84,138.32,30096.1,3.610486891385767
2022-02-15,144.55,136.25,136.84,142.0,30493.95,2.660497397339512
2022-02-16,145.49,141.4,142.41,144.27,25153.73,1.5985915492957803
2022-02-17,145.8,140.99,144.85,142.02,17871.34,-1.5595757953836609
2022-02-18,142.97,139.9,141.0,142.21,16613.69,0.13378397408816411
2022-02-21,143.02,138.2,143.02,140.83,23112.55,-0.9703958933970802
2022-02-22,141.98,137.06,140.38,140.39,21394.06,-0.31243343037706817
2022-02-23,140.9,137.86,140.0,139.38,20823.17,-0.7194244604316502
2022-02-24,138.95,132.18,138.88,134.05,30864.92,-3.8240780599798962
2022-02-25,138.8,133.12,135.5,135.61,39380.72,1.1637448713166743
2022-02-28,135.39,131.5,135.39,133.8,25665.65,-1.3347098296585758
2022-03-01,143.73,135.5,135.5,142.32,58673.17,6.367713004484288
2022-03-02,141.0,136.38,139.95,136.64,32396.62,-3.991006183249024
2022-03-03,137.46,131.68,136.7,135.88,35868.59,-0.5562060889929721
2022-03-04,137.15,132.69,134.0,133.77,20134.96,-1.5528407418310186
2022-03-07,132.99,122.5,132.66,123.76,47838.76,-7.48299319727892
2022-03-08,126.0,116.18,123.8,118.5,59476.45,-4.250161603102787
2022-03-09,120.1,112.47,117.97,117.12,60740.83,-1.1645569620253093
2022-03-10,124.65,119.36,121.0,122.99,43330.38,5.011953551912551
2022-03-11,123.99,119.46,120.0,123.11,29301.21,0.09756890804131224
2022-03-14,119.0,112.0,119.0,116.44,48667.63,-5.417918934286414
2022-03-15,118.47,112.0,113.06,112.93,43840.0,-3.014428031604255
2022-03-16,117.76,109.88,113.87,116.72,48181.14,3.356061276897182
2022-03-17,121.7,116.0,116.72,117.9,40503.79,1.0109664153529874
2022-03-18,121.34,115.96,115.96,118.98,30026.84,0.9160305343511421
2022-03-21,120.98,115.98,119.0,118.0,25648.71,-0.8236678433350186
2022-03-22,118.79,116.0,118.74,116.5,16657.66,-1.2711864406779627
2022-03-23,118.3,115.01,116.81,117.95,28135.27,1.244635193133048
2022-03-24,117.1,113.6,116.43,113.94,27586.29,-3.399745654938535
2022-03-25,114.79,106.77,114.79,107.0,49762.24,-6.090925048271023
2022-03-28,105.16,101.75,105.16,102.75,56484.46,-3.971962616822433
2022-03-29,104.0,100.0,103.3,100.55,36018.46,-2.141119221411192
2022-03-30,105.55,100.68,101.35,105.42,37047.75,4.84336151168574
2022-03-31,109.3,104.01,104.6,107.23,35816.55,1.7169417567823864
2022-04-01,113.36,105.39,106.1,112.16,51498.97,4.597593956915036
2022-04-06,112.0,108.5,112.0,109.72,40638.17,-2.1754636233951463
2022-04-07,113.13,108.9,109.71,109.86,30775.62,0.12759752096245247
2022-04-08,113.42,108.0,110.24,109.26,32642.6,-0.5461496450027248
2022-04-11,108.99,104.3,108.28,106.09,37359.12,-2.901336262127041
2022-04-12,116.5,105.0,105.3,114.86,63183.67,8.266566123103015
2022-04-13,119.54,112.45,112.5,115.88,78925.81,0.8880376110046884
2022-04-14,123.99,117.0,118.5,122.5,56426.59,5.712806351397992
2022-04-15,129.07,120.03,120.05,124.3,52006.11,1.4693877551020362
2022-04-18,126.06,121.59,123.96,123.84,30246.09,-0.3700724054706339
2022-04-19,124.98,121.5,123.83,122.51,33559.32,-1.073966408268734
2022-04-20,128.49,120.61,121.75,125.36,47717.16,2.3263407068810693
2022-04-21,126.53,121.0,124.0,123.57,37392.83,-1.427887683471607
2022-04-22,127.67,121.38,122.19,127.28,42253.94,3.0023468479404514
2022-04-25,126.26,120.3,124.56,123.0,38102.49,-3.362664990571973
2022-04-26,128.9,123.2,123.8,125.05,47169.39,1.6666666666666607
2022-04-27,126.98,120.02,124.7,125.96,52243.15,0.7277089164334338
2022-04-28,130.5,124.38,126.6,126.4,46770.2,0.3493172435693914
2022-04-29,129.78,121.99,127.89,125.45,55028.81,-0.7515822784810111
2022-05-05,128.46,122.7,128.46,123.66,41254.44,-1.4268632921482727
2022-05-06,120.0,111.29,119.99,112.0,72418.68,-9.429079734756584
2022-05-09,112.0,108.35,109.95,111.2,34326.75,-0.7142857142857117
2022-05-10,116.55,106.01,109.11,115.6,57832.79,3.9568345323740983
2022-05-11,123.88,114.71,115.38,120.39,58979.87,4.143598615916955
2022-05-12,122.5,118.16,120.01,121.0,32405.31,0.5066866018772265
2022-05-13,122.0,119.22,121.0,121.6,33698.01,0.49586776859502635
2022-05-16,123.85,118.46,122.98,119.5,28854.18,-1.7269736842105199
2022-05-17,120.29,117.9,119.5,118.8,23914.59,-0.585774058577404
2022-05-18,119.82,116.33,119.5,118.33,29755.4,-0.39562289562289354
2022-05-19,117.47,114.8,115.74,115.92,28940.23,-2.0366770894954755
2022-05-20,121.99,115.9,115.9,121.93,37507.59,5.18461007591442
2022-05-23,122.6,119.46,122.0,119.74,24703.74,-1.7961125235791076
2022-05-24,119.9,113.8,119.04,113.96,35701.5,-4.8271254384499755
2022-05-25,115.97,113.0,113.98,115.4,29545.68,1.2636012636012772
2022-05-26,118.66,113.16,114.7,117.81,47212.54,2.0883882149046684
2022-05-27,120.21,116.12,118.67,116.67,33590.38,-0.9676597911892015
2022-05-30,125.8,119.0,119.11,125.44,60292.59,7.516928087768915
2022-05-31,130.51,123.85,125.36,129.82,62918.92,3.491709183673475
2022-06-01,130.8,126.5,129.85,128.21,27399.13,-1.240178708981654
2022-06-02,128.15,125.0,125.7,127.0,26536.94,-0.9437641369627991
2022-06-06,128.96,123.2,126.0,128.48,40116.91,1.1653543307086567
2022-06-07,130.6,126.98,128.98,128.96,29170.93,0.37359900373601374
2022-06-08,133.48,128.3,128.56,131.5,33004.57,1.969602977667484
2022-06-09,131.43,126.08,130.52,126.5,30796.22,-3.802281368821292
2022-06-10,126.44,124.1,126.0,124.82,35241.27,-1.328063241106725
2022-06-13,122.99,119.2,122.3,121.04,43709.43,-3.0283608396090234
2022-06-14,123.45,119.2,119.5,122.4,28205.87,1.1235955056179803
2022-06-15,127.5,121.21,122.4,125.88,43911.0,2.8431372549019507
2022-06-16,125.68,122.86,124.25,122.91,24996.9,-2.359389895138231
2022-06-17,127.0,121.0,121.01,126.96,37534.27,3.295093971198426
2022-06-20,130.97,125.5,126.95,130.25,33440.39,2.591367359798369
2022-06-21,135.46,127.5,128.87,133.3,45163.6,2.341650671785045
2022-06-22,136.39,130.8,133.21,130.88,27348.46,-1.8154538634658768
2022-06-23,131.85,127.47,130.0,130.46,30177.55,-0.32090464547676056
2022-06-24,134.3,129.12,129.12,132.9,40381.49,1.8703050743522853
2022-06-27,139.99,133.77,133.77,138.37,54179.86,4.115876598946566
2022-06-28,141.84,136.87,139.0,141.2,31710.94,2.045241020452404
2022-06-29,143.2,138.51,141.2,138.8,33425.47,-1.6997167138810054
2022-06-30,151.8,140.2,140.2,146.6,53080.8,5.61959654178672
2022-07-01,148.0,142.0,146.0,144.96,27083.74,-1.1186903137789805
2022-07-04,144.0,139.88,142.5,143.09,45443.48,-1.2900110375275942
2022-07-05,144.49,137.01,143.34,141.66,51823.48,-0.999371025228879
2022-07-06,141.0,133.02,138.59,134.88,47449.56,-4.7861075815332494
2022-07-07,136.16,129.82,136.06,134.74,30392.93,-0.10379596678528058
2022-07-08,138.0,134.5,137.0,135.48,31909.24,0.5492058779872133
2022-07-11,135.5,129.97,133.6,133.0,29112.69,-1.8305284912902176
2022-07-12,134.18,129.01,132.16,129.12,25481.48,-2.9172932330827073
2022-07-13,133.2,129.06,129.11,130.89,24498.21,1.3708178438661678
2022-07-14,132.6,129.01,130.15,130.35,30762.25,-0.41256016502405624
2022-07-15,136.0,129.02,129.5,132.58,40591.17,1.710778672804003
2022-07-18,133.5,127.13,131.94,130.42,34315.12,-1.6292050082968967
2022-07-19,131.49,128.3,130.46,130.25,24407.19,-0.13034810611868286
2022-07-20,134.0,130.0,130.51,131.05,29333.8,0.6142034548944464
2022-07-21,130.3,125.91,129.0,126.69,39140.54,-3.3269744372377064
2022-07-22,127.77,122.95,127.47,124.05,34323.86,-2.0838266635093583
2022-07-25,127.97,122.99,123.26,127.24,33866.31,2.5715437323659884
2022-07-26,131.0,127.0,127.0,129.72,30169.28,1.9490726186733864
2022-07-27,131.22,127.88,129.02,128.7,20056.43,-0.786308973173
2022-07-28,130.03,125.68,129.28,126.08,26507.33,-2.0357420357420275
2022-07-29,125.36,122.12,124.0,122.9,29079.26,-2.5222081218274073
2022-08-01,129.49,121.8,122.0,127.98,43370.52,4.13344182262001
2022-08-02,128.67,124.17,126.95,125.85,27952.22,-1.6643225503985115
2022-08-03,128.18,123.79,126.21,124.13,26614.62,-1.3667063965037696
2022-08-04,125.53,120.29,124.81,122.35,33248.77,-1.4339805043099951
2022-08-05,123.69,121.11,122.45,123.49,20367.26,0.9317531671434454
2022-08-08,123.48,118.4,122.34,118.85,37982.09,-3.7573892622884464
2022-08-09,120.55,115.39,117.31,120.43,34085.89,1.3294068153134386
2022-08-10,120.39,113.46,119.3,114.45,43420.7,-4.965540147803704
2022-08-11,116.56,113.89,114.7,116.55,28693.68,1.83486238532109
2022-08-12,119.4,115.83,116.71,117.93,24097.9,1.1840411840411846
2022-08-15,117.95,115.5,117.72,117.26,20512.07,-0.5681336385991664
2022-08-16,117.72,114.0,117.0,114.92,37216.44,-1.9955654101995624
2022-08-17,115.7,111.51,114.98,115.38,36508.5,0.40027845457708544
2022-08-18,119.36,112.5,117.0,114.0,80595.87,-1.1960478419136722
2022-08-19,113.85,110.39,112.65,110.5,50304.26,-3.0701754385964897
2022-08-22,111.6,108.71,109.01,110.59,25569.94,0.08144796380091801
2022-08-23,110.6,106.73,110.27,107.11,50917.97,-3.146758296410168
2022-08-24,108.6,104.9,107.11,105.89,50789.23,-1.1390159648958953
2022-08-25,110.35,105.51,106.69,110.0,55611.14,3.8813863443195817
2022-08-26,115.0,110.23,110.23,111.0,57996.06,0.9090909090909038
2022-08-29,110.15,107.99,108.57,108.5,34904.71,-2.2522522522522515
2022-08-30,109.5,106.87,107.82,108.25,29504.9,-0.23041474654378336
2022-08-31,112.58,107.1,108.6,111.7,57434.98,3.1870669745958535
2022-09-01,112.01,109.95,112.0,110.16,34008.68,-1.3786929274843374
2022-09-02,110.5,106.18,110.2,106.9,34980.38,-2.9593318809004954
2022-09-05,107.15,101.3,106.12,102.75,52279.29,-3.882132834424701
2022-09-06,104.95,102.85,103.99,104.15,31723.19,1.362530413625307
2022-09-07,105.0,102.13,103.0,103.93,29360.31,-0.21123379740758397
2022-09-08,106.28,103.88,103.99,105.0,30758.21,1.0295391128644305
2022-09-09,105.5,103.21,104.98,104.03,31285.48,-0.9238095238095267
2022-09-13,109.2,104.17,104.92,108.57,52151.93,4.364125732961632
2022-09-14,108.27,105.82,106.69,106.05,30020.1,-2.321083172146998
2022-09-15,109.3,106.32,106.35,107.88,39424.7,1.7256011315417208
2022-09-16,109.89,104.89,107.88,105.05,29483.97,-2.6232851316277284
2022-09-19,107.71,102.34,105.5,106.85,29229.67,1.7134697762970053
2022-09-20,108.67,105.44,107.5,108.3,29441.69,1.357042583060375
2022-09-21,109.29,105.1,108.0,105.63,33190.52,-2.465373961218842
2022-09-22,105.5,102.18,104.78,102.84,29320.85,-2.6412950866231077
2022-09-23,107.23,102.25,102.25,105.6,49339.76,2.683780630105015
2022-09-26,108.23,104.0,104.95,107.22,41942.96,1.5340909090909127
2022-09-27,115.55,105.55,108.0,115.35,82123.73,7.58254057078902
2022-09-28,117.0,112.84,113.88,113.32,48178.12,-1.7598612917208545
2022-09-29,115.55,111.05,113.55,111.9,32939.38,-1.2530885986586582
2022-09-30,113.8,111.14,111.66,112.2,33885.76,0.2680965147453085
2022-10-10,112.3,100.98,111.0,100.98,70709.88,-9.999999999999998
2022-10-11,100.9,93.88,100.9,96.15,79562.88,-4.783125371360663
2022-10-12,99.3,93.53,95.5,98.97,56155.68,2.9329173166926514
2022-10-13,100.13,95.46,97.09,95.52,35324.38,-3.485904819642316
2022-10-14,100.5,96.65,96.65,99.5,46379.95,4.166666666666674
2022-10-17,101.25,98.25,99.6,99.37,41293.24,-0.13065326633164842
2022-10-18,100.8,97.7,99.8,98.14,27941.91,-1.2377981282077122
2022-10-19,97.71,94.44,97.22,94.65,35038.7,-3.556144283676377
2022-10-20,99.48,93.0,94.13,96.5,38081.41,1.9545694664553581
2022-10-21,96.49,94.73,95.8,95.0,23699.38,-1.5544041450777257
2022-10-24,94.8,90.45,93.55,90.45,38567.36,-4.789473684210521
2022-10-25,91.21,87.86,89.94,89.7,48517.12,-0.8291873963515717
2022-10-26,92.65,90.01,90.21,92.0,39290.24,2.564102564102555
2022-10-27,93.29,88.65,92.36,88.84,34651.42,-3.4347826086956523
2022-10-28,92.0,87.99,88.0,89.0,42890.91,0.1800990544799541
2022-10-31,89.59,85.03,87.56,87.42,31582.9,-1.775280898876408
2022-11-01,95.79,85.79,88.42,94.68,83998.4,8.304735758407688
2022-11-02,104.09,93.17,93.93,100.61,113792.0,6.263202365863951
2022-11-03,103.0,98.2,98.58,102.8,46974.48,2.176721995825459
2022-11-04,111.95,101.05,101.05,110.8,68253.31,7.78210116731517
2022-11-07,111.2,106.6,108.01,109.21,72206.29,-1.4350180505415144
2022-11-08,110.9,106.75,109.6,108.22,33005.33,-0.9065103928211693
2022-11-09,108.4,104.0,108.4,106.06,32770.93,-1.9959342080946185
2022-11-10,109.55,105.3,106.07,108.98,41649.14,2.7531585894776667
2022-11-11,114.49,109.0,113.9,111.2,64747.14,2.0370710222059163
2022-11-14,111.97,107.3,110.98,108.7,37982.81,-2.248201438848918
2022-11-15,112.26,107.33,108.56,111.19,31440.9,2.2907083716651178
2022-11-16,113.49,109.16,110.99,111.22,27858.38,0.026980843601043247
2022-11-17,112.28,107.79,110.5,109.62,30839.74,-1.4385901816220015
2022-11-18,109.8,107.02,109.0,108.0,24959.81,-1.4778325123152802
2022-11-21,107.8,101.48,107.03,103.61,40671.85,-4.0648148148148096
2022-11-22,106.5,102.57,103.4,104.04,30437.19,0.4150178554193751
2022-11-23,104.82,100.95,104.19,104.05,28814.28,0.009611687812371983
2022-11-24,105.5,101.3,104.0,101.34,18753.67,-2.604517059106193
2022-11-25,102.56,99.35,102.07,100.25,33786.73,-1.075587132425504
2022-11-28,101.36,96.0,98.2,101.2,44289.89,0.9476309226932766
2022-11-29,108.58,101.55,101.68,107.4,57482.09,6.126482213438744
2022-11-30,110.3,105.97,106.75,110.0,43916.19,2.4208566108007368
2022-12-01,121.0,116.8,116.8,117.5,103372.31,6.818181818181812
2022-12-02,118.05,113.59,115.64,117.03,75916.09,-0.40000000000000036
2022-12-05,122.3,117.72,118.16,121.42,74514.44,3.7511749124156113
2022-12-06,133.56,120.0,121.28,126.19,70169.16,3.9285126008894666
2022-12-07,132.3,124.89,125.31,127.78,70432.02,1.2600047547349336
2022-12-08,127.78,123.8,127.24,126.46,47758.4,-1.0330255125997834
2022-12-09,127.57,123.51,126.4,126.03,51032.83,-0.3400284674995979
2022-12-12,127.6,124.05,125.47,124.99,27538.67,-0.825200349123234
2022-12-13,129.8,123.86,125.19,127.9,38492.58,2.3281862549004106
2022-12-14,131.5,126.41,127.71,129.57,33475.49,1.3057075840500199
2022-12-15,131.39,126.1,129.45,127.14,26103.53,-1.8754341282704257
2022-12-16,128.6,125.62,128.0,128.0,21608.98,0.6764196948245926
2022-12-19,129.71,125.13,127.5,125.88,22608.53,-1.6562500000000036
2022-12-20,126.77,120.2,126.14,121.95,40461.96,-3.122020972354622
2022-12-21,124.88,121.51,121.51,123.24,22769.46,1.0578105781057667
2022-12-22,126.55,122.21,124.15,125.29,28292.98,1.6634209672184541
2022-12-23,130.69,124.0,124.93,126.21,26988.28,0.734296432277115
2022-12-26,128.66,125.0,128.33,127.19,22367.8,0.7764836383804763
2022-12-27,131.88,125.65,127.2,128.92,25490.9,1.360169824671753
2022-12-28,130.88,127.0,128.42,130.15,30311.31,0.9540800496432134
2022-12-29,130.15,125.88,129.48,127.0,36392.9,-2.420284287360741
2022-12-30,128.82,125.6,128.0,127.38,25273.28,0.29921259842520254
2023-01-03,128.5,121.8,127.52,123.0,49028.23,-3.438530381535554
2023-01-04,125.0,121.4,123.0,123.73,24035.97,0.5934959349593427
2023-01-05,129.9,123.63,123.73,128.3,30656.59,3.6935262264608415
2023-01-06,127.81,123.88,127.81,125.84,38441.18,-1.9173811379579186
2023-01-09,127.4,123.2,125.38,126.8,43285.73,0.7628734901462098
2023-01-10,128.59,122.88,126.0,127.55,37184.49,0.5914826498422787
2023-01-11,132.8,125.03,128.0,126.8,40627.62,-0.5880047040376368
2023-01-12,128.21,123.0,128.21,123.28,30592.53,-2.7760252365930604
2023-01-13,130.31,123.5,123.72,130.16,53752.33,5.580791693705378
2023-01-16,132.65,128.6,130.1,130.7,56979.8,0.41487400122925955
2023-01-17,131.0,126.9,130.82,128.65,31842.62,-1.5684774292272219
2023-01-18,129.64,126.42,127.78,127.14,22470.69,-1.173727166731442
2023-01-19,127.58,124.58,126.76,125.18,22945.89,-1.5416076765769948
2023-01-20,126.19,123.1,125.91,123.97,23891.72,-0.9666080843585334
2023-01-30,126.2,122.1,124.55,124.81,34587.4,0.6775832862789377
2023-01-31,126.55,120.01,124.0,120.2,39456.88,-3.693614293726466
2023-02-01,121.79,117.78,120.8,121.68,35927.79,1.2312811980033311
2023-02-02,128.0,119.68,121.6,126.99,47357.8,4.363905325443773
2023-02-03,126.73,121.6,126.02,123.48,26151.96,-2.7639971651311046
2023-02-06,122.04,118.52,122.03,119.86,27495.54,-2.9316488500161997
2023-02-07,122.0,118.25,121.0,118.61,23985.27,-1.0428833639245738
2023-02-08,121.85,118.06,119.88,120.03,31859.16,1.1972009105471804
2023-02-09,126.77,118.51,120.0,125.6,44930.45,4.6405065400316525
2023-02-10,128.88,124.08,126.07,128.0,28953.26,1.9108280254777066
2023-02-13,137.0,127.0,128.02,136.0,62181.77,6.25
2023-02-14,137.69,134.7,137.2,136.76,21657.91,0.5588235294117672
2023-02-15,139.17,135.49,136.76,136.56,18364.56,-0.146241591108498
2023-02-16,139.99,134.0,136.0,137.28,21354.51,0.5272407732864748
2023-02-17,140.5,135.0,136.0,135.8,24021.39,-1.0780885780885652
2023-02-20,136.8,132.0,135.8,136.47,26255.38,0.4933726067746669
2023-02-21,136.8,133.26,136.47,134.79,16533.66,-1.2310397889646163
2023-02-22,139.0,133.5,133.69,135.94,14801.19,0.853179019215089
2023-02-23,137.4,133.14,135.94,133.88,10743.22,-1.515374429895544
2023-02-24,134.05,130.8,133.9,132.12,15590.5,-1.3146100985957476
2023-02-27,136.68,129.68,131.06,135.62,28361.43,2.649106872540119
2023-02-28,138.38,134.66,135.98,137.45,32152.16,1.3493585016959075
2023-03-01,137.9,133.61,137.44,136.61,25373.99,-0.6111313204801516
2023-03-02,139.0,135.83,138.88,137.41,25767.67,0.5856086670082528
2023-03-03,138.83,133.98,137.48,135.36,25012.07,-1.4918855978458545
2023-03-06,137.5,133.4,134.92,136.1,17100.19,0.54669030732859
2023-03-07,137.0,130.88,136.22,131.24,30023.42,-3.570903747244658
2023-03-08,132.2,129.5,130.72,130.8,16180.78,-0.3352636391344088
2023-03-09,131.44,127.69,130.83,129.7,25562.2,-0.8409785932721903
2023-03-10,129.69,125.38,128.91,126.96,29060.61,-2.112567463377024
2023-03-13,128.88,125.98,126.88,128.0,21754.56,0.8191556395715338
2023-03-14,128.38,125.5,128.38,126.2,22176.78,-1.4062499999999978
2023-03-15,127.6,123.71,127.6,124.03,24146.72,-1.7194928684627575
2023-03-16,124.5,121.12,123.3,122.81,19408.79,-0.9836329920180575
2023-03-17,123.97,118.64,123.21,119.26,35853.04,-2.8906440843579517
2023-03-20,119.56,115.48,119.36,116.36,30427.26,-2.4316619151433905
2023-03-21,118.55,115.24,116.21,117.3,30871.15,0.8078377449295182
2023-03-22,119.3,114.0,117.5,114.7,34561.39,-2.2165387894288124
2023-03-23,116.99,113.0,115.1,116.13,39171.72,1.2467306015693014
2023-03-24,118.29,114.11,115.99,116.39,36721.14,0.22388702316369358
2023-03-27,116.87,113.88,116.45,114.81,35447.04,-1.3575049402869688
2023-03-28,116.64,114.0,115.5,116.31,36771.55,1.3065064018813688
2023-03-29,122.0,116.17,116.82,121.89,61620.41,4.797523858653596
2023-03-30,128.5,122.0,122.0,127.9,61527.21,4.930675198949874
